CHEMICAL_ID,COMP_ID,                               Group   HMDB_ID,                               Sample   HMDB_ID,BIOCHEMICAL,CAS,CHEMSPIDER,KEGG,MASS,PATHWAY_SORTORDER,PLATFORM,PUBCHEM,RI,SUB_PATHWAY,SUPER_PATHWAY,COMMENT
100010896,57655,,,2'-O-methyluridine,2140-76-3,92343.0,,257.07791000000003,3320.0,LC/MS Neg,102212.0,1831.0,"Pyrimidine Metabolism, Uracil containing",Nucleotide,2'-O-methyluridine
100010869,57547,HMDB29576,,"2,3-dihydroxy-2-methylbutyrate",14868-24-7,266858.0,,133.05063,307.0,LC/MS Neg,301941.0,787.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,"2,3-dihydroxy-2-methylbutyrate"
100002417,38276,HMDB12141,,"2,3-dihydroxyisovalerate",1756-18-9,657.0,C04039,133.05063,3694.0,LC/MS Polar,677.0,1050.0,Food Component/Plant,Xenobiotics,"2,3-dihydroxyisovalerate"
100000861,21132,,,"2,3-dihydroxypyridine",16867-04-2,26153.0,,112.03931000000001,3695.0,LC/MS Pos Early,28115.0,1420.0,Food Component/Plant,Xenobiotics,"2,3-dihydroxypyridine"
100006190,48580,,,2-acetamidophenol sulfate,40712-60-5,158023.0,,230.01286000000002,4348.0,LC/MS Neg,181671.0,2251.0,Drug,Xenobiotics,2-acetamidophenol sulfate
381,6146,HMDB00510,,2-aminoadipate,542-32-5;1118-90-7,456.0,C00956,160.06153,95.0,LC/MS Polar,469.0,3500.0,Lysine Metabolism,Amino Acid,2-aminoadipate
1128,42374,HMDB00650,,2-aminobutyrate,1492-24-6,388757.0,C02261,104.07061,417.0,LC/MS Pos Early,439691.0,2059.0,Glutathione Metabolism,Amino Acid,2-aminobutyrate
100004542,43761,,,2-aminoheptanoate,1115-90-8,198338.0,,146.11756,1309.0,LC/MS Pos Early,227939.0,3160.0,"Fatty Acid, Amino",Lipid,2-aminoheptanoate
100004227,43343,HMDB00991,,2-aminooctanoate,644-90-6,62727.0,,160.13321000000002,1314.0,LC/MS Pos Late,69522.0,750.0,"Fatty Acid, Amino",Lipid,2-aminooctanoate
100004322,43266,HMDB61116,,2-aminophenol sulfate,,158022.0,,188.0023,4484.0,LC/MS Neg,181670.0,1677.0,Chemical,Xenobiotics,2-aminophenol sulfate
100000584,19266,HMDB04666,,2-arachidonoylglycerol (20:4),53847-30-6,4445451.0,C13856,303.23292999999995,2185.0,LC/MS Neg,5282280.0,6170.0,Monoacylglycerol,Lipid,2-arachidonoylglycerol (20:4)
100006352,48675,HMDB11557,,2-docosahexaenoylglycerol (22:6)*,,24765781.0,,309.22236000000004,2187.0,LC/MS Neg,,6050.0,Monoacylglycerol,Lipid,2-docosahexaenoylglycerol (22:6)*
100001541,36746,HMDB00317,,2-hydroxy-3-methylvalerate,488-15-3,144317.0,,131.07136,302.0,LC/MS Neg,164623.0,1800.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,2-hydroxy-3-methylvalerate
100001791,33173,,,2-hydroxyacetaminophen sulfate*,,34448632.0,,246.00777999999997,4090.0,LC/MS Neg,86290013.0,1674.0,Drug,Xenobiotics,2-hydroxyacetaminophen sulfate*
100001153,31934,HMDB00321,,2-hydroxyadipate,18294-85-4,167943.0,C02360,161.04554,1259.0,LC/MS Polar,193530.0,3000.0,"Fatty Acid, Dicarboxylate",Lipid,2-hydroxyadipate
100015637,57663,,,2-hydroxybehenate,,167899.0,,355.32177,1422.0,LC/MS Neg,193484.0,6384.0,"Fatty Acid, Monohydroxy",Lipid,2-hydroxybehenate
100008928,52281,,,2-hydroxybutyrate/2-hydroxyisobutyrate,,,,103.04006,419.0,LC/MS Polar,,1258.0,Glutathione Metabolism,Amino Acid,2-hydroxybutyrate/2-hydroxyisobutyrate
100004089,42489,,,2-hydroxydecanoate,5393-81-7,20195.0,,187.13396,1416.0,LC/MS Neg,21488.0,4840.0,"Fatty Acid, Monohydroxy",Lipid,2-hydroxydecanoate
100002070,37253,HMDB00606,,2-hydroxyglutarate,40951-21-1,42.0,C02630,147.02989,1255.0,LC/MS Polar,43.0,3352.8,"Fatty Acid, Dicarboxylate",Lipid,2-hydroxyglutarate
1869,18281,HMDB00840,,2-hydroxyhippurate (salicylurate),487-54-7,9835.0,C07588,194.04588,3497.0,LC/MS Neg,10253.0,2184.0,Benzoate Metabolism,Xenobiotics,2-hydroxyhippurate (salicylurate)
100004169,43330,HMDB60920,,2-hydroxyibuprofen,51146-55-5,,,205.12231,4102.0,LC/MS Pos Late,10443535.0,807.0,Drug,Xenobiotics,2-hydroxyibuprofen
100008934,52916,,,2-hydroxylaurate,2984-55-6,88259.0,,215.16526000000002,1465.0,LC/MS Neg,97783.0,5211.0,"Fatty Acid, Monohydroxy",Lipid,2-hydroxylaurate
100015638,61698,,,2-hydroxynervonate*,,4472208.0,,381.33742,1418.0,LC/MS Neg,5312783.0,6345.0,"Fatty Acid, Monohydroxy",Lipid,2-hydroxynervonate*
100000743,22036,HMDB02264,,2-hydroxyoctanoate,617-73-2,84994.0,,159.10266000000001,1415.0,LC/MS Neg,94180.0,3736.8,"Fatty Acid, Monohydroxy",Lipid,2-hydroxyoctanoate
100001579,35675,HMDB31057,,2-hydroxypalmitate,764-67-0,83805.0,,271.22786,1420.0,LC/MS Neg,92836.0,5511.2,"Fatty Acid, Monohydroxy",Lipid,2-hydroxypalmitate
235,1432,HMDB00669,,2-hydroxyphenylacetate,614-75-5,11476.0,C05852,151.04006,170.0,LC/MS Polar,11970.0,858.6,Tyrosine Metabolism,Amino Acid,2-hydroxyphenylacetate
1239,17945,,,2-hydroxystearate,629-22-1,62625.0,C03045,299.25917000000004,1421.0,LC/MS Neg,69417.0,5695.0,"Fatty Acid, Monohydroxy",Lipid,2-hydroxystearate
100005946,48141,HMDB01353,,2-keto-3-deoxy-gluconate,17510-99-5,141630.0,C00204,177.04046,3974.0,LC/MS Polar,161227.0,1900.0,Food Component/Plant,Xenobiotics,2-keto-3-deoxy-gluconate
100000987,32506,HMDB11538,,2-linoleoylglycerol (18:2),3443-82-1,4517636.0,,279.23292999999995,2184.0,LC/MS Neg,5365676.0,6250.0,Monoacylglycerol,Lipid,2-linoleoylglycerol (18:2)
100001795,33161,,,2-methoxyacetaminophen glucuronide*,,52083351.0,,356.0987,4098.0,LC/MS Neg,14367271.0,1633.0,Drug,Xenobiotics,2-methoxyacetaminophen glucuronide*
100001793,47031,,,2-methoxyacetaminophen sulfate*,,34448633.0,,260.02342999999996,4091.0,LC/MS Neg,86290014.0,1949.0,Drug,Xenobiotics,2-methoxyacetaminophen sulfate*
100006184,48445,,,2-methoxyresorcinol sulfate,1446269-78-8,,,218.99687999999998,4584.0,LC/MS Neg,,1863.0,Chemical,Xenobiotics,2-methoxyresorcinol sulfate
100001509,45095,HMDB00378,,2-methylbutyrylcarnitine (C5),31023-25-3,4932320.0,,246.16998999999998,284.0,LC/MS Pos Early,6426901.0,3035.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,2-methylbutyrylcarnitine (C5)
100008929,52282,,,2-methylcitrate/homocitrate,,,,205.03538,1089.0,LC/MS Neg,,575.0,TCA Cycle,Energy,2-methylcitrate/homocitrate
100009246,53229,,,2-methylserine,,85112.0,C02115,120.06551999999999,15.0,LC/MS Pos Early,94309.0,1652.0,"Glycine, Serine and Threonine Metabolism",Amino Acid,2-methylserine
100000943,21232,HMDB11537,,2-oleoylglycerol (18:1),3443-84-3,4478086.0,,281.24858,2183.0,LC/MS Neg,5319879.0,6500.0,Monoacylglycerol,Lipid,2-oleoylglycerol (18:1)
100002784,55072,HMDB04225,,2-oxoarginine*,3715-10-04 00:00:00,542.0,C03771,174.08732,353.0,LC/MS Pos Early,558.0,1760.0,Urea cycle; Arginine and Proline Metabolism,Amino Acid,2-oxoarginine*
100001561,47118,HMDB10383,,2-palmitoleoyl-GPC (16:1)*,,21403164.0,,568.3256,1938.0,LC/MS Neg,,5720.0,Lysophospholipid,Lipid,2-palmitoleoyl-GPC (16:1)*
100001562,35253,HMDB61702,,2-palmitoyl-GPC (16:0)*,,21403165.0,,570.34125,1936.0,LC/MS Neg,15061532.0,6215.0,Lysophospholipid,Lipid,2-palmitoyl-GPC (16:0)*
100001048,33419,HMDB11533,,2-palmitoylglycerol (16:0),23470-00-0,110006.0,,255.23292999999998,2180.0,LC/MS Neg,123409.0,6400.0,Monoacylglycerol,Lipid,2-palmitoylglycerol (16:0)
100004295,43400,HMDB11749,,2-piperidinone,675-20-7,12144.0,,100.07569000000001,3608.0,LC/MS Pos Early,12665.0,1675.0,Food Component/Plant,Xenobiotics,2-piperidinone
100001081,31675,HMDB02039,,2-pyrrolidinone,616-45-5,11530.0,,86.06004,55.0,LC/MS Pos Early,12025.0,1262.0,Glutamate Metabolism,Amino Acid,2-pyrrolidinone
100003901,41220,HMDB11129,,2-stearoyl-GPE (18:0)*,,24769218.0,,480.30956,1985.0,LC/MS Neg,,6350.0,Lysophospholipid,Lipid,2-stearoyl-GPE (18:0)*
100001999,46115,,,21-hydroxypregnenolone disulfate,1164-98-3,118625.0,,245.06711,2473.0,LC/MS Neg,134595.0,3935.0,Pregnenolone Steroids,Lipid,21-hydroxypregnenolone disulfate
100006651,53026,,,"3,4-methyleneheptanoate",,,,141.0921,3997.0,LC/MS Neg,,3807.0,Food Component/Plant,Xenobiotics,"3,4-methyleneheptanoate"
100001398,34399,HMDB01982,,"3,7-dimethylurate",13087-49-5,74994.0,C16360,195.05236000000002,3586.0,LC/MS Neg,83126.0,1418.2,Xanthine Metabolism,Xenobiotics,"3,7-dimethylurate"
100001624,35635,HMDB00375,,3-(3-hydroxyphenyl)propionate,621-54-5,89.0,C11457,165.05571,3574.0,LC/MS Neg,91.0,1980.0,Benzoate Metabolism,Xenobiotics,3-(3-hydroxyphenyl)propionate
100005391,45415,,,3-(3-hydroxyphenyl)propionate sulfate,86321-32-6,162993.0,,245.01252999999997,3571.0,LC/MS Neg,187488.0,1294.0,Benzoate Metabolism,Xenobiotics,3-(3-hydroxyphenyl)propionate sulfate
240,32197,HMDB00755,,3-(4-hydroxyphenyl)lactate,6482-98-0,9010.0,C03672,181.05063,136.0,LC/MS Neg,9378.0,1379.0,Tyrosine Metabolism,Amino Acid,3-(4-hydroxyphenyl)lactate
100001797,34365,,,3-(cystein-S-yl)acetaminophen*,,4403253.0,,271.07471,4092.0,LC/MS Pos Early,5233914.0,2420.0,Drug,Xenobiotics,3-(cystein-S-yl)acetaminophen*
2048,45721,,,3-(N-acetyl-L-cystein-S-yl) acetaminophen,52372-86-8,75765.0,,311.07072,4093.0,LC/MS Neg,83967.0,2094.0,Drug,Xenobiotics,3-(N-acetyl-L-cystein-S-yl) acetaminophen
100004326,48693,,,3-acetylphenol sulfate,,16230535.0,,215.00196,4482.0,LC/MS Neg,,2477.0,Chemical,Xenobiotics,3-acetylphenol sulfate
1114,1566,HMDB03911,,3-aminoisobutyrate,10569-72-9;214139-20-5,58481.0,C05145,104.07061,3369.0,LC/MS Pos Early,64956.0,2190.0,"Pyrimidine Metabolism, Thymine containing",Nucleotide,3-aminoisobutyrate
100001178,31787,HMDB61112,,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),86879-39-2,110498.0,,239.09249,1278.0,LC/MS Neg,123979.0,2800.0,"Fatty Acid, Dicarboxylate",Lipid,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)
100001170,32397,HMDB00396,,3-hydroxy-2-ethylpropionate,4374-62-3,164207.0,,117.05571,289.0,LC/MS Neg,188979.0,975.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,3-hydroxy-2-ethylpropionate
112,531,HMDB00355,,3-hydroxy-3-methylglutarate,503-49-1,4573695.0,C03761,161.04555,2403.0,LC/MS Polar,1662.0,2850.0,Mevalonate Metabolism,Lipid,3-hydroxy-3-methylglutarate
254,542,HMDB00357,,3-hydroxybutyrate (BHBA),625-72-9,428.0,C01089,103.04007,1401.0,LC/MS Polar,441.0,1444.0,Ketone Bodies,Lipid,3-hydroxybutyrate (BHBA)
100003926,43264,HMDB13127,,3-hydroxybutyrylcarnitine (1),,,,248.14925,1347.0,LC/MS Pos Early,53481617.0,2400.0,Fatty Acid Metabolism(Acyl Carnitine),Lipid,3-hydroxybutyrylcarnitine (1)
100009271,52984,HMDB13127,,3-hydroxybutyrylcarnitine (2),,,,248.14925,1348.0,LC/MS Pos Early,,2340.0,Fatty Acid Metabolism(Acyl Carnitine),Lipid,3-hydroxybutyrylcarnitine (2)
100004494,43470,HMDB01204,,3-hydroxycotinine glucuronide,132929-88-5,159230.0,,367.11469,3599.0,LC/MS Neg,183115.0,1745.0,Tobacco Metabolite,Xenobiotics,3-hydroxycotinine glucuronide
100000997,22053,HMDB02203,,3-hydroxydecanoate,5561-87-5,24790.0,,187.13396,1429.0,LC/MS Neg,26612.0,4634.7,"Fatty Acid, Monohydroxy",Lipid,3-hydroxydecanoate
100006367,53230,,,3-hydroxyhexanoate,10191-24-9,133518.0,,131.07136,1427.0,LC/MS Neg,151492.0,1725.0,"Fatty Acid, Monohydroxy",Lipid,3-hydroxyhexanoate
100002122,39600,HMDB06116,,3-hydroxyhippurate,1637-75-8,396603.0,,194.04588,3498.0,LC/MS Neg,450268.0,1687.0,Benzoate Metabolism,Xenobiotics,3-hydroxyhippurate
111,1549,HMDB00336,,3-hydroxyisobutyrate,2068-83-9,10140307.0,C06001,103.04007,306.0,LC/MS Polar,87.0,1619.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,3-hydroxyisobutyrate
100001112,32457,HMDB00387,,3-hydroxylaurate,53941-38-1,85026.0,,215.16526000000002,1431.0,LC/MS Neg,94216.0,5175.0,"Fatty Acid, Monohydroxy",Lipid,3-hydroxylaurate
100000773,22001,HMDB01954,,3-hydroxyoctanoate,88930-08-9,24791.0,,159.10266000000001,1428.0,LC/MS Neg,26613.0,3446.0,"Fatty Acid, Monohydroxy",Lipid,3-hydroxyoctanoate
100006098,48448,,,3-hydroxypyridine sulfate,1955-23-3,16232314.0,,173.98665,4585.0,LC/MS Neg,,1595.5,Chemical,Xenobiotics,3-hydroxypyridine sulfate
100002410,43496,HMDB01091,,3-hydroxyquinine,78549-61-8,138373.0,C07344,341.18597,4114.0,LC/MS Pos Early,441264.0,3271.0,Drug,Xenobiotics,3-hydroxyquinine
100000467,27672,HMDB00682,,3-indoxyl sulfate,2642-37-7,9840.0,,212.0023,241.0,LC/MS Neg,10258.0,2222.2,Tryptophan Metabolism,Amino Acid,3-indoxyl sulfate
100006375,48763,,,3-methoxycatechol sulfate (1),,,,218.99687999999998,3551.0,LC/MS Neg,,2163.0,Benzoate Metabolism,Xenobiotics,3-methoxycatechol sulfate (1)
100006376,48752,,,3-methoxycatechol sulfate (2),,,,218.99687999999998,3552.0,LC/MS Neg,,2200.0,Benzoate Metabolism,Xenobiotics,3-methoxycatechol sulfate (2)
100004634,44618,,,3-methoxytyramine sulfate,,21233674.0,,246.04416,155.0,LC/MS Neg,,1722.0,Tyrosine Metabolism,Amino Acid,3-methoxytyramine sulfate
1342,12017,HMDB01434,,3-methoxytyrosine,300-48-1,8948.0,,212.09174,153.0,LC/MS Pos Early,1670.0,2555.0,Tyrosine Metabolism,Amino Acid,3-methoxytyrosine
100004112,46165,,,3-methyl catechol sulfate (1),,,,203.00196,3526.0,LC/MS Neg,,2790.0,Benzoate Metabolism,Xenobiotics,3-methyl catechol sulfate (1)
100004110,46164,,,3-methyl catechol sulfate (2),,,,203.00196,3527.0,LC/MS Neg,,2860.0,Benzoate Metabolism,Xenobiotics,3-methyl catechol sulfate (2)
100000936,44526,HMDB00019,,3-methyl-2-oxobutyrate,3715-29-5,48.0,C00141,115.04006000000001,301.0,LC/MS Neg,49.0,1465.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,3-methyl-2-oxobutyrate
100000036,15676,HMDB03736,,3-methyl-2-oxovalerate,1460-34-0;51829-07-3,46.0,C00671,129.05572,281.0,LC/MS Neg,47.0,2064.2,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,3-methyl-2-oxovalerate
100001765,36749,HMDB00555,,3-methyladipate,3058-01-03 00:00:00,11789.0,,159.06628,1260.0,LC/MS Polar,12292.0,2865.0,"Fatty Acid, Dicarboxylate",Lipid,3-methyladipate
100001466,35132,,,3-methylcytidine,21028-20-6,9164190.0,,258.10845,3347.0,LC/MS Pos Early,159649.0,2176.0,"Pyrimidine Metabolism, Cytidine containing",Nucleotide,3-methylcytidine
100002458,57747,HMDB00522,,3-methylglutaconate,5746-90-7,1267861.0,,99.04518,265.0,LC/MS Polar,1551553.0,2700.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,3-methylglutaconate
100005850,46548,HMDB00552,,3-methylglutarylcarnitine (2),,113619.0,,290.15982,269.0,LC/MS Pos Early,128145.0,2675.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,3-methylglutarylcarnitine (2)
100000042,15677,HMDB00479,,3-methylhistidine,368-16-1,58494.0,C01152,168.07785,64.0,LC/MS Neg,64969.0,906.3,Histidine Metabolism,Amino Acid,3-methylhistidine
100001108,32445,HMDB01886,,3-methylxanthine,1076-22-8,63805.0,C16357,165.0418,3589.0,LC/MS Neg,70639.0,1700.0,Xanthine Metabolism,Xenobiotics,3-methylxanthine
100000010,15749,HMDB00764,,3-phenylpropionate (hydrocinnamate),501-52-0,10181339.0,C05629,149.0608,3576.0,LC/MS Neg,107.0,2860.0,Benzoate Metabolism,Xenobiotics,3-phenylpropionate (hydrocinnamate)
382,47089,HMDB02757,,3-sulfo-L-alanine,498-40-8,65718.0,C00506,167.99722,344.0,LC/MS Polar,72886.0,2890.0,"Methionine, Cysteine, SAM and Taurine Metabolism",Amino Acid,3-sulfo-L-alanine
1053,3155,HMDB00026,,3-ureidopropionate,462-88-4,109.0,C02642,133.06077,3335.0,LC/MS Pos Early,111.0,875.0,"Pyrimidine Metabolism, Uracil containing",Nucleotide,3-ureidopropionate
100004182,43507,HMDB00308,,3b-hydroxy-5-cholenoic acid,5255-17-4,83950.0,,373.27482000000003,2655.0,LC/MS Neg,92997.0,5205.0,Secondary Bile Acid Metabolism,Lipid,3b-hydroxy-5-cholenoic acid
100006370,54805,,,3beta-hydroxy-5-cholestenoate,6561-58-6,,C17333,415.32177,2431.0,LC/MS Neg,165511.0,5398.0,Sterol,Lipid,3beta-hydroxy-5-cholestenoate
100009413,57585,,,4-acetamidobenzoate,556-08-1,18177.0,D03836,178.05096,4599.0,LC/MS Neg,19266.0,1403.0,Chemical,Xenobiotics,4-acetamidobenzoate
1113,1558,HMDB03681,,4-acetamidobutanoate,3025-96-5,17180.0,C02946,146.08117,401.0,LC/MS Pos Early,18189.0,1350.0,Polyamine Metabolism,Amino Acid,4-acetamidobutanoate
1383,12032,HMDB01859,,4-acetamidophenol,103-90-2,1906.0,C06804,150.05605,4096.0,LC/MS Neg,1983.0,2173.7,Drug,Xenobiotics,4-acetamidophenol
100000043,15736,HMDB10316,,4-acetamidophenylglucuronide,120595-80-4,3239926.0,,326.08814,4097.0,LC/MS Neg,83944.0,1400.0,Drug,Xenobiotics,4-acetamidophenylglucuronide
2049,37475,HMDB59911,,4-acetaminophen sulfate,10066-90-7;32113-41-0,75741.0,C06804,230.01287000000002,4094.0,LC/MS Neg,83939.0,1792.0,Drug,Xenobiotics,4-acetaminophen sulfate
100000711,44620,,,4-acetylphenol sulfate,,3872009.0,,215.00196,4116.0,LC/MS Neg,4684006.0,2375.0,Drug,Xenobiotics,4-acetylphenol sulfate
100001868,37181,,,4-allylphenol sulfate,,,,213.0227,3937.0,LC/MS Neg,,3805.0,Food Component/Plant,Xenobiotics,4-allylphenol sulfate
100001756,36099,,,4-ethylphenylsulfate,123-07-9,,C13637,201.0227,3538.0,LC/MS Neg,,3580.0,Benzoate Metabolism,Xenobiotics,4-ethylphenylsulfate
100000096,15681,HMDB03464,,4-guanidinobutanoate,463-003;463-00-3,486.0,C01035,146.09241,405.0,LC/MS Pos Early,500.0,2320.0,Guanidino and Acetamido Metabolism,Amino Acid,4-guanidinobutanoate
100000862,21133,HMDB00500,,4-hydroxybenzoate,99-96-7,132.0,C00156,137.02441000000002,3515.0,LC/MS Neg,135.0,820.0,Benzoate Metabolism,Xenobiotics,4-hydroxybenzoate
100006082,48441,,,4-hydroxychlorothalonil,28343-61-5,31530.0,,244.90817,4579.0,LC/MS Neg,34217.0,4427.0,Chemical,Xenobiotics,4-hydroxychlorothalonil
100006095,48410,,,4-hydroxycinnamate sulfate,376374-66-2,4797737.0,,242.99687999999998,180.0,LC/MS Neg,6070438.0,1000.0,Tyrosine Metabolism,Amino Acid,4-hydroxycinnamate sulfate
100002049,37445,,,4-hydroxycoumarin,1076-38-6,10254753.0,C20414,161.02441000000002,4174.0,LC/MS Neg,54682930.0,2470.0,Drug,Xenobiotics,4-hydroxycoumarin
100001423,35527,HMDB13678,,4-hydroxyhippurate,2482-25-9,133104.0,,194.04588,3499.0,LC/MS Neg,151012.0,1475.0,Benzoate Metabolism,Xenobiotics,4-hydroxyhippurate
144,541,HMDB00020,,4-hydroxyphenylacetate,156-38-7,3881560.0,C00642,151.04007,119.0,LC/MS Neg,127.0,1361.0,Phenylalanine Metabolism,Amino Acid,4-hydroxyphenylacetate
1141,1669,HMDB00707,,4-hydroxyphenylpyruvate,156-39-8,954.0,C01179,179.03498000000002,133.0,LC/MS Neg,979.0,1690.0,Tyrosine Metabolism,Amino Acid,4-hydroxyphenylpyruvate
100001207,32349,HMDB02024,,4-imidazoleacetate,645-65-8,86856.0,C02835,127.05021,78.0,LC/MS Pos Early,96215.0,2055.0,Histidine Metabolism,Amino Acid,4-imidazoleacetate
100000551,22116,HMDB00695,,4-methyl-2-oxopentanoate,816-66-0,69.0,C00233,129.05571,247.0,LC/MS Neg,70.0,2170.0,"Leucine, Isoleucine and Valine Metabolism",Amino Acid,4-methyl-2-oxopentanoate
100004111,46146,,,4-methylcatechol sulfate,,,,203.00196,3528.0,LC/MS Neg,,2665.0,Benzoate Metabolism,Xenobiotics,4-methylcatechol sulfate
100006126,48442,,,4-vinylguaiacol sulfate,,,,229.01761000000002,3965.0,LC/MS Neg,,3354.0,Food Component/Plant,Xenobiotics,4-vinylguaiacol sulfate
100001755,36098,HMDB04072,,4-vinylphenol sulfate,2628-17-3,4932200.0,C05627,199.00705,3539.0,LC/MS Neg,6426766.0,3320.0,Benzoate Metabolism,Xenobiotics,4-vinylphenol sulfate
158,1418,HMDB00079,,"5,6-dihydrothymine",696-04-8,84456.0,C00906,127.0513,3367.0,LC/MS Neg,93556.0,1637.8,"Pyrimidine Metabolism, Thymine containing",Nucleotide,"5,6-dihydrothymine"
100002462,43582,,,5-(galactosylhydroxy)-L-lysine,32448-36-5,,,325.16055,93.0,LC/MS Pos Early,,2755.0,Lysine Metabolism,Amino Acid,5-(galactosylhydroxy)-L-lysine
100001403,34424,HMDB04400,,5-acetylamino-6-amino-3-methyluracil,1196153-01-1,79659.0,C16366,197.06801000000002,3591.0,LC/MS Polar,88299.0,1710.0,Xanthine Metabolism,Xenobiotics,5-acetylamino-6-amino-3-methyluracil
100001402,34401,HMDB11105,,5-acetylamino-6-formylamino-3-methyluracil,85438-96-6,97287.0,C16365,225.06292000000002,3592.0,LC/MS Polar,108214.0,1424.0,Xanthine Metabolism,Xenobiotics,5-acetylamino-6-formylamino-3-methyluracil
100009338,53242,,,5-bromotryptophan,,87339.0,,280.99311,243.0,LC/MS Neg,96735.0,3525.0,Tryptophan Metabolism,Amino Acid,5-bromotryptophan
100001232,33968,HMDB00529,,5-dodecenoate (12:1n7),2430-94-6,4471803.0,,197.1547,1119.0,LC/MS Neg,5312378.0,5224.0,Medium Chain Fatty Acid,Lipid,5-dodecenoate (12:1n7)
100001148,31938,HMDB00525,,5-hydroxyhexanoate,44843-89-2,149280.0,,131.07136,1436.0,LC/MS Neg,170748.0,1267.0,"Fatty Acid, Monohydroxy",Lipid,5-hydroxyhexanoate
71,437,HMDB00763,,5-hydroxyindoleacetate,54-16-0,1760.0,C05635,190.05096,224.0,LC/MS Neg,1826.0,1510.2,Tryptophan Metabolism,Amino Acid,5-hydroxyindoleacetate
100000054,15685,HMDB00450,,5-hydroxylysine,13204-98-3,1002.0,C16741,163.10772,92.0,LC/MS Pos Early,1029.0,2790.0,Lysine Metabolism,Amino Acid,5-hydroxylysine
100003954,42040,HMDB02432,,5-hydroxymethyl-2-furoic acid,6338-41-6,72827.0,C20448,141.01933,169.0,LC/MS Neg,80642.0,962.0,Tyrosine Metabolism,Amino Acid,5-hydroxymethyl-2-furoic acid
212,1419,HMDB01173,,5-methylthioadenosine (MTA),2457-80-9,388321.0,C00170,298.09684,396.0,LC/MS Pos Early,439176.0,2752.0,Polyamine Metabolism,Amino Acid,5-methylthioadenosine (MTA)
100001446,35136,HMDB00884,,5-methyluridine (ribothymidine),1463-10-1,393058.0,,257.07791000000003,3321.0,LC/MS Neg,445408.0,1778.1,"Pyrimidine Metabolism, Uracil containing",Nucleotide,5-methyluridine (ribothymidine)
1021,1494,HMDB00267,,5-oxoproline,98-79-3,7127.0,C01879,128.03531,416.0,LC/MS Neg,7405.0,738.5,Glutathione Metabolism,Amino Acid,5-oxoproline
100002008,37183,,,"5alpha-androstan-3alpha,17alpha-diol monosulfate",,,,371.18976000000004,2547.0,LC/MS Neg,,5208.0,Androgenic Steroids,Lipid,"5alpha-androstan-3alpha,17alpha-diol monosulfate"
100002017,37184,,,"5alpha-androstan-3alpha,17beta-diol disulfate",,,,225.06965,2568.0,LC/MS Neg,,4275.0,Androgenic Steroids,Lipid,"5alpha-androstan-3alpha,17beta-diol disulfate"
100002018,37186,,,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)",,,,371.18976000000004,2566.0,LC/MS Neg,,4925.0,Androgenic Steroids,Lipid,"5alpha-androstan-3alpha,17beta-diol monosulfate (1)"
100006005,37185,,,"5alpha-androstan-3alpha,17beta-diol monosulfate (2)",,,,371.18976000000004,2567.0,LC/MS Neg,,5080.0,Androgenic Steroids,Lipid,"5alpha-androstan-3alpha,17beta-diol monosulfate (2)"
100002021,37187,,,"5alpha-androstan-3beta,17alpha-diol disulfate",,,,225.06965,2577.0,LC/MS Neg,,4215.0,Androgenic Steroids,Lipid,"5alpha-androstan-3beta,17alpha-diol disulfate"
100001987,37190,HMDB00493,,"5alpha-androstan-3beta,17beta-diol disulfate",571-20-0,,C12525,225.06965,2574.0,LC/MS Neg,242332.0,3880.0,Androgenic Steroids,Lipid,"5alpha-androstan-3beta,17beta-diol disulfate"
100002024,37192,,,"5alpha-androstan-3beta,17beta-diol monosulfate (2)",,,,371.18976000000004,2573.0,LC/MS Neg,,4685.0,Androgenic Steroids,Lipid,"5alpha-androstan-3beta,17beta-diol monosulfate (2)"
100002015,46172,,,"5alpha-pregnan-3(alpha or beta),20beta-diol disulfate",,4302261.0,,239.0853,2494.0,LC/MS Neg,5127902.0,4310.0,Progestin Steroids,Lipid,"5alpha-pregnan-3(alpha or beta),20beta-diol disulfate"
100001988,37198,,,"5alpha-pregnan-3beta,20alpha-diol disulfate",,,,239.0853,2493.0,LC/MS Neg,,3962.0,Progestin Steroids,Lipid,"5alpha-pregnan-3beta,20alpha-diol disulfate"
100002013,37199,,,"5alpha-pregnan-3beta,20alpha-diol monosulfate (1)",,,,399.22106,2487.0,LC/MS Neg,,4928.0,Progestin Steroids,Lipid,"5alpha-pregnan-3beta,20alpha-diol monosulfate (1)"
100002014,37200,,,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)",,,,399.22106,2488.0,LC/MS Neg,,5060.0,Progestin Steroids,Lipid,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)"
